plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
tan20241227t174829c00s4001-E,32.14423451,-101.6899587,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.70696582457781, 32.12895733427645, -101.67032901647363, 32.159978057682515]",tan,first_light,2025-01-31 16:57:40.499985+00:00,2025-03-25 22:31:03.309655+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,1965.703444,219.6071683,5.369303068,0.085135913,270.319578,11.03409131,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-E/tan20241227t174829c00s4001-E_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-E/tan20241227t174829c00s4001-E_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-E/tan20241227t174829c00s4001-E_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-E/tan20241227t174829c00s4001-E_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-E/tan20241227t174829c00s4001-E_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-F,32.1434764,-101.6573991,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.67609134505663, 32.12771203951227, -101.63945338593639, 32.15900387221607]",tan,first_light,2025-01-31 16:57:46.201112+00:00,2025-03-25 22:31:04.037624+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,684.3887015,328.474751,5.165089607,0.27329471,272.1270008,9.729266887,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-F/tan20241227t174829c00s4001-F_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-F/tan20241227t174829c00s4001-F_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-F/tan20241227t174829c00s4001-F_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-F/tan20241227t174829c00s4001-F_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-F/tan20241227t174829c00s4001-F_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-G,31.91421849,-101.7962377,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.81474682238516, 31.899943356122375, -101.77820240462385, 31.931233014767596]",tan,first_light,2025-01-31 16:58:36.162910+00:00,2025-03-25 22:31:06.867247+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,1075.527616,115.2855746,4.697441101,0.069311434,256.7557179,10.57882194,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-G/tan20241227t174829c00s4001-G_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-G/tan20241227t174829c00s4001-G_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-G/tan20241227t174829c00s4001-G_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-G/tan20241227t174829c00s4001-G_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-G/tan20241227t174829c00s4001-G_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-H,31.88527425,-101.8509989,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.86530042287477, 31.873397602557407, -101.82845006637652, 31.904416550810108]",tan,first_light,2025-01-31 16:58:42.333078+00:00,2025-03-25 22:33:20.656989+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,1251.447735,209.862579,4.917900085,0.127900128,252.0282962,10.2395242,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-H/tan20241227t174829c00s4001-H_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-H/tan20241227t174829c00s4001-H_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-H/tan20241227t174829c00s4001-H_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-H/tan20241227t174829c00s4001-H_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-H/tan20241227t174829c00s4001-H_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-I,31.94155876,-101.7280958,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.73741944954061, 31.934616559485058, -101.7008604407395, 31.965637208385193]",tan,first_light,2025-01-31 16:57:52.905453+00:00,2025-03-25 22:31:04.693410+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,724.7641727,671.1164608,4.586108049,0.296508985,260.6935316,7.929327663,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-I/tan20241227t174829c00s4001-I_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-I/tan20241227t174829c00s4001-I_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-I/tan20241227t174829c00s4001-I_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-I/tan20241227t174829c00s4001-I_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-I/tan20241227t174829c00s4001-I_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-J,31.68788406,-101.8906268,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.90784612183657, 31.672804562351033, -101.87139300055168, 31.704092870212264]",tan,first_light,2025-01-31 16:58:55.992607+00:00,2025-03-25 22:31:07.592716+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,753.8963224,103.1503911,5.236939907,0.343478561,251.3339807,1.446017086,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-J/tan20241227t174829c00s4001-J_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-J/tan20241227t174829c00s4001-J_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-J/tan20241227t174829c00s4001-J_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-J/tan20241227t174829c00s4001-J_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-J/tan20241227t174829c00s4001-J_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-K,31.52030336,-101.7533033,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.76877291674681, 31.507049175101365, -101.7320633556143, 31.538341620549577]",tan,first_light,2025-01-31 16:59:03.265600+00:00,2025-03-25 22:31:08.214750+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,936.4754545,222.1135716,4.827443918,0.052123276,258.4927745,5.929417569,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-K/tan20241227t174829c00s4001-K_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-K/tan20241227t174829c00s4001-K_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-K/tan20241227t174829c00s4001-K_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-K/tan20241227t174829c00s4001-K_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-K/tan20241227t174829c00s4001-K_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-L,31.84489694,-101.772513,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.79017653203988, 31.832035930327255, -101.7533397913763, 31.8633270414322]",tan,first_light,2025-01-31 16:58:15.454004+00:00,2025-03-25 22:31:06.054402+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,1475.063692,241.3232049,4.984244823,0.182673026,258.9112188,5.980490856,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-L/tan20241227t174829c00s4001-L_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-L/tan20241227t174829c00s4001-L_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-L/tan20241227t174829c00s4001-L_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-L/tan20241227t174829c00s4001-L_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-L/tan20241227t174829c00s4001-L_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-N,32.44963542,-101.579778,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.59768764964795, 32.433937789061254, -101.56092493612323, 32.46523027809887]",tan,first_light,2025-01-31 16:56:26.936786+00:00,2025-03-25 23:29:18.692678+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,726.4591045,132.3465636,7.123989105,0.618076032,274.7128658,3.074981492,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-N/tan20241227t174829c00s4001-N_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-N/tan20241227t174829c00s4001-N_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-N/tan20241227t174829c00s4001-N_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-N/tan20241227t174829c00s4001-N_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-N/tan20241227t174829c00s4001-N_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-O,31.83458617,-101.6772992,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.69442688360306, 31.820277633018183, -101.65759251437314, 31.851570717407927]",tan,first_light,2025-01-31 16:58:06.996790+00:00,2025-03-25 22:31:05.208758+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,608.9761932,180.5665215,5.039110025,0.381932026,263.8921464,0.562242068,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-O/tan20241227t174829c00s4001-O_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-O/tan20241227t174829c00s4001-O_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-O/tan20241227t174829c00s4001-O_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-O/tan20241227t174829c00s4001-O_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-O/tan20241227t174829c00s4001-O_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-P,31.7371065,-101.7978815,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.81664841183832, 31.722980560440924, -101.7801744018296, 31.754000170247725]",tan,first_light,2025-01-31 16:58:49.561860+00:00,2025-03-25 22:35:19.706420+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,564.7355214,93.42389137,5.203985373,0.240115754,255.2820652,1.83092278,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-P/tan20241227t174829c00s4001-P_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-P/tan20241227t174829c00s4001-P_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-P/tan20241227t174829c00s4001-P_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-P/tan20241227t174829c00s4001-P_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-P/tan20241227t174829c00s4001-P_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-Q,32.27584253,-101.6761005,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.69398962011508, 32.26016294098952, -101.65729911416092, 32.291454050730856]",tan,first_light,2025-01-31 16:57:14.083110+00:00,2025-03-25 22:35:57.205940+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,439.2767957,171.5970204,5.538159211,0.736031839,274.8830811,12.47104774,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-Q/tan20241227t174829c00s4001-Q_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-Q/tan20241227t174829c00s4001-Q_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-Q/tan20241227t174829c00s4001-Q_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-Q/tan20241227t174829c00s4001-Q_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-Q/tan20241227t174829c00s4001-Q_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-R,31.85212406,-101.7758732,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.79062364809957, 31.836625076704703, -101.75378604214374, 31.867645667483522]",tan,first_light,2025-01-31 16:58:15.454004+00:00,2025-03-25 22:36:05.870145+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,,,4.984244823,0.182673026,258.9112188,5.980490856,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-R/tan20241227t174829c00s4001-R_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-R/tan20241227t174829c00s4001-R_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-R/tan20241227t174829c00s4001-R_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-R/tan20241227t174829c00s4001-R_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-R/tan20241227t174829c00s4001-R_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-S,31.92494984,-101.6424577,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.66055180947298, 31.90971706446328, -101.62368116421753, 31.941010569475374]",tan,first_light,2025-01-31 16:57:58.834000+00:00,2025-03-25 22:35:56.037357+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,750.0727521,292.849868,4.503599803,0.508460945,266.1970765,5.410362993,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-S/tan20241227t174829c00s4001-S_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-S/tan20241227t174829c00s4001-S_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-S/tan20241227t174829c00s4001-S_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-S/tan20241227t174829c00s4001-S_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-S/tan20241227t174829c00s4001-S_l3a-vis-ch4-mfa-v002_rgb.png
tan20241227t174829c00s4001-T,32.28937207,-101.6368358,2024-12-27T17:48:29+00,Oil & Gas (1B2),CH4,mfa,"[-101.6532963583974, 32.273727312940366, -101.61628041873436, 32.30474943028797]",tan,first_light,2025-01-31 16:57:07.487820+00:00,2025-03-25 22:31:01.988440+00:00,v1,0.17.1,36.85006209,standard_sensitivity,2.975425952,,,5.602193515,0.702060888,273.5214222,10.09982312,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-T/tan20241227t174829c00s4001-T_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-T/tan20241227t174829c00s4001-T_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/27/tan20241227t174829c00s4001-T/tan20241227t174829c00s4001-T_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-T/tan20241227t174829c00s4001-T_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/27/tan20241227t174829c00s4001-T/tan20241227t174829c00s4001-T_l3a-vis-ch4-mfa-v002_rgb.png
tan20241204t175336c00s4001-A,32.05182169,-103.7497979,2024-12-04T17:53:36+00,Oil & Gas (1B2),CH4,mfa,"[-103.75952413195374, 32.03281193742583, -103.72353171851132, 32.06358915387162]",tan,first_light,2025-01-31 22:06:57.829627+00:00,2025-03-25 22:43:10.624521+00:00,v1,0.17.0,59.69000855,standard_sensitivity,3.200011405,621.3522049,170.6261911,0.867344419,0.228722992,341.3426153,3.358655401,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-A/tan20241204t175336c00s4001-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-A/tan20241204t175336c00s4001-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/04/tan20241204t175336c00s4001-A/tan20241204t175336c00s4001-A_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-A/tan20241204t175336c00s4001-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-A/tan20241204t175336c00s4001-A_l3a-vis-ch4-mfa-v002_rgb.png
tan20241204t175336c00s4001-B,32.10225336,-103.7389933,2024-12-04T17:53:36+00,Oil & Gas (1B2),CH4,mfa,"[-103.75249910738945, 32.08226691560461, -103.71648746185615, 32.113043926136086]",tan,first_light,2025-01-31 22:07:14.249357+00:00,2025-03-25 22:43:14.782976+00:00,v1,0.17.0,59.69000855,standard_sensitivity,3.200011405,906.524791,125.1820945,1.196165005,0.143847562,341.2668927,2.420632257,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-B/tan20241204t175336c00s4001-B_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-B/tan20241204t175336c00s4001-B_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/12/04/tan20241204t175336c00s4001-B/tan20241204t175336c00s4001-B_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-B/tan20241204t175336c00s4001-B_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/12/04/tan20241204t175336c00s4001-B/tan20241204t175336c00s4001-B_l3a-vis-ch4-mfa-v002_rgb.png
